,TIME,APID_VALID,CRC_VALID,FPGA_COUNTER,0,1,2,3,4,32,33,34,35,36,37,38,47,48,53,54,57,60,61,62,63,96,97,200,201,202,203,204,205,300,301,302,303,602,603,604,605,606,607,608,609,610,611,DAC_1_A,DAC_1_B,DAC_1_C,DAC_1_D,DAC_2_A,DAC_2_B,DAC_2_C,DAC_2_D,timestamp_
10,2021-11-02 14:20:11 -0600,1,1,99,0,0,0,0,0,15,85,85,0,0,0,0,0,2,103,9,0,2,0,0,97,0,1,31.837038040161133,32.884239196777344,32.75310134887695,32.0722770690918,31.915424346923828,30.66416358947754,0.1179603934288024,0.0374603942036628,0.6137128472328186,0.220777228474617,0,1,1,31.0,-100.0,-100.0,121,304,621,34.0,0,0,0,0,0,0,0,0,
11,2021-11-02 14:20:16 -0600,1,1,100,0,0,0,0,0,15,85,85,0,0,0,0,0,2,220,9,0,2,0,0,97,0,1,31.784791946411133,32.884239196777344,32.569618225097656,32.15073776245117,31.915424346923828,30.690168380737305,0.1346980184316635,0.0143465343862771,0.6687079071998596,0.2128069251775741,0,1,1,31.0,-100.0,-100.0,121,304,621,34.0,0,0,0,0,0,0,0,0,
12,2021-11-02 14:20:21 -0600,1,1,101,0,0,0,0,0,15,85,85,0,0,0,0,0,2,247,9,0,2,0,0,97,0,1,31.889293670654297,32.77932357788086,32.8317756652832,32.098426818847656,32.019981384277344,30.61216354370117,0.1219455450773239,0.0286930687725543,0.6360297203063965,0.386559396982193,0,1,1,31.0,-100.0,-100.0,121,304,621,35.0,0,0,0,0,0,0,0,0,
13,2021-11-02 14:20:26 -0600,1,1,102,0,0,0,0,0,15,85,85,0,0,0,0,0,2,191,9,0,2,0,0,97,0,1,31.967697143554688,32.96295928955078,32.8317756652832,32.019981384277344,31.967697143554688,30.82022857666016,0.1083960384130477,0.040648516267538,0.6408118605613708,0.1801287084817886,0,1,1,31.100000381469727,-100.0,-100.0,121,304,621,35.0,0,0,0,0,0,0,0,0,
14,2021-11-02 14:20:31 -0600,1,1,103,0,0,0,0,0,15,85,85,0,0,0,0,0,2,220,9,0,2,0,0,97,0,1,31.889293670654297,32.91047668457031,32.91047668457031,32.17689514160156,31.993837356567383,30.716175079345703,0.1275247484445572,0.0390544570982456,0.6408118605613708,0.1705643534660339,0,1,1,31.100000381469727,-100.0,-100.0,121,304,621,35.0,0,0,0,0,0,0,0,0,
15,2021-11-02 14:20:36 -0600,1,1,104,0,0,0,0,0,15,85,85,0,0,0,0,0,2,229,9,0,2,0,0,97,0,1,31.915424346923828,33.04169845581055,32.70066452026367,32.098426818847656,31.993837356567383,30.5601749420166,0.1243366301059722,0.0541980192065238,0.6535643339157104,0.2343267351388931,0,1,1,31.100000381469727,-100.0,-100.0,121,304,621,35.0,0,0,0,0,0,0,0,0,
16,2021-11-02 14:20:41 -0600,1,1,105,0,0,0,0,0,15,85,85,0,0,0,0,0,2,160,9,0,2,0,0,97,0,1,32.019981384277344,32.96295928955078,32.85800552368164,32.019981384277344,32.0722770690918,30.76819610595703,0.1426683217287063,0.0350693054497242,0.6296534538269043,0.4359752535820007,0,1,1,31.100000381469727,-100.0,-100.0,121,304,621,35.0,0,0,0,0,0,0,0,0,
17,2021-11-02 14:20:46 -0600,1,1,106,0,0,0,0,0,15,85,85,0,0,0,0,0,2,63,9,0,2,0,0,97,0,1,31.889293670654297,32.91047668457031,32.80554962158203,32.28156280517578,31.967697143554688,30.79421043395996,0.1211485117673873,0.0422425754368305,0.6479851603507996,0.2311386168003082,0,1,1,31.100000381469727,-100.0,-100.0,121,304,621,35.0,0,0,0,0,0,0,0,0,
18,2021-11-02 14:20:51 -0600,1,1,107,0,0,0,0,0,15,85,85,0,0,0,0,0,2,128,9,0,2,0,0,97,0,1,32.203060150146484,33.04169845581055,32.93671798706055,32.098426818847656,32.15073776245117,30.74218368530273,0.1171633675694465,0.0454306937754154,0.5953812003135681,0.3004801869392395,0,1,1,31.200000762939453,-100.0,-100.0,121,304,621,35.0,0,0,0,0,0,0,0,0,
19,2021-11-02 14:20:56 -0600,1,1,108,0,0,0,0,0,15,85,85,0,0,0,0,0,2,37,9,0,2,0,0,97,0,1,32.04612731933594,33.094207763671875,32.77932357788086,32.15073776245117,32.098426818847656,30.716175079345703,0.1378861367702484,0.0597772262990474,0.6535643339157104,0.3522871434688568,0,1,1,31.200000762939453,-100.0,-100.0,121,304,621,35.0,0,0,0,0,0,0,0,0,
20,2021-11-02 14:21:01 -0600,1,1,109,0,0,0,0,0,15,85,85,0,0,0,0,0,2,20,9,0,2,0,0,97,0,1,31.889293670654297,33.094207763671875,32.884239196777344,32.229225158691406,32.203060150146484,30.89829635620117,0.1219455450773239,0.0502128712832927,0.6033514738082886,0.3738069236278534,0,1,1,31.200000762939453,-100.0,-100.0,121,304,621,35.0,0,0,0,0,0,0,0,0,
21,2021-11-02 14:21:06 -0600,1,1,110,0,0,0,0,0,15,85,85,0,0,0,0,0,2,17,9,0,2,0,0,97,0,1,32.15073776245117,32.98920440673828,32.93671798706055,31.915424346923828,32.17689514160156,30.924325942993164,0.1378861367702484,0.0534009896218776,0.5866138339042664,0.2112128734588623,0,1,1,31.200000762939453,-100.0,-100.0,121,304,621,35.0,0,0,0,0,0,0,0,0,
22,2021-11-02 14:21:11 -0600,1,1,111,0,0,0,0,0,15,85,85,0,0,0,0,0,2,217,9,0,2,0,0,97,0,1,32.12458038330078,33.12046813964844,32.96295928955078,32.307735443115234,32.25539016723633,30.79421043395996,0.1554207950830459,0.0549950487911701,0.5961782336235046,0.2749752402305603,0,1,1,31.200000762939453,-100.0,-100.0,121,304,621,35.0,0,0,0,0,0,0,0,0,
23,2021-11-02 14:21:16 -0600,1,1,112,0,0,0,0,0,15,85,85,0,0,0,0,0,2,173,9,0,2,0,0,97,0,1,32.28156280517578,33.12046813964844,32.93671798706055,32.15073776245117,32.12458038330078,30.846248626708984,0.1211485117673873,0.040648516267538,0.6360297203063965,0.1944752484560012,0,1,1,31.299999237060547,-100.0,-100.0,121,304,621,35.0,0,0,0,0,0,0,0,0,
24,2021-11-02 14:21:21 -0600,1,1,113,0,0,0,0,0,15,85,85,0,0,0,0,0,2,183,9,0,2,0,0,97,0,1,32.17689514160156,33.12046813964844,33.12046813964844,32.307735443115234,32.36008834838867,30.95035743713379,0.1458564400672912,0.0573861375451087,0.6671138405799866,0.2853366434574127,0,1,1,31.299999237060547,-100.0,-100.0,121,304,621,35.0,0,0,0,0,0,0,0,0,
25,2021-11-02 14:21:26 -0600,1,1,114,0,0,0,0,0,15,85,85,0,0,0,0,0,2,244,9,0,2,0,0,97,0,1,32.15073776245117,33.19926071166992,33.19926071166992,32.17689514160156,32.33391189575195,30.74218368530273,0.1378861367702484,0.0454306937754154,0.6447970271110535,0.398514837026596,0,1,1,31.299999237060547,-100.0,-100.0,121,304,621,35.0,0,0,0,0,0,0,0,0,
26,2021-11-02 14:21:31 -0600,1,1,115,0,0,0,0,0,15,85,85,0,0,0,0,0,2,44,9,0,2,0,0,97,0,1,32.12458038330078,33.094207763671875,33.01544952392578,32.307735443115234,32.38627243041992,30.872270584106445,0.1267277300357818,0.0263019800186157,0.6256682872772217,0.4248168170452118,0,1,1,31.299999237060547,-100.0,-100.0,121,304,621,35.0,0,0,0,0,0,0,0,0,
27,2021-11-02 14:21:36 -0600,1,1,116,0,0,0,0,0,15,85,85,0,0,0,0,0,2,130,9,0,2,0,0,97,0,1,32.17689514160156,32.98920440673828,32.91047668457031,32.25539016723633,32.33391189575195,30.976390838623047,0.1418712884187698,0.0613712854683399,0.6400148272514343,0.2941039502620697,0,1,1,31.299999237060547,-100.0,-100.0,121,304,621,35.0,0,0,0,0,0,0,0,0,
28,2021-11-02 14:21:41 -0600,1,1,117,0,0,0,0,0,15,85,85,0,0,0,0,0,2,136,9,0,2,0,0,97,0,1,32.28156280517578,33.01544952392578,33.067955017089844,32.28156280517578,32.38627243041992,30.89829635620117,0.1083960384130477,0.0382574275135993,0.6121188402175903,0.2072277218103408,0,1,1,31.399999618530277,-100.0,-100.0,121,304,621,35.0,0,0,0,0,0,0,0,0,
29,2021-11-02 14:21:46 -0600,1,1,118,0,0,0,0,0,15,85,85,0,0,0,0,0,2,133,9,0,2,0,0,97,0,1,32.12458038330078,33.278076171875,33.17299270629883,32.33391189575195,32.41245651245117,31.106599807739254,0.1020198017358779,0.0414455458521842,0.6232772469520569,0.2574405968189239,0,1,1,31.399999618530277,-100.0,-100.0,121,304,621,35.0,0,0,0,0,0,0,0,0,
30,2021-11-02 14:21:51 -0600,1,1,119,0,0,0,0,0,15,85,85,0,0,0,0,0,2,236,9,0,2,0,0,97,0,1,32.36008834838867,33.51467514038086,33.067955017089844,32.38627243041992,32.307735443115234,31.002426147460938,0.1227425709366798,0.0414455458521842,0.6439999938011169,0.2335297018289566,0,1,1,31.399999618530277,-100.0,-100.0,121,304,621,35.0,0,0,0,0,0,0,0,0,
31,2021-11-02 14:21:56 -0600,1,1,120,0,0,0,0,0,15,85,85,0,0,0,0,0,2,124,9,0,2,0,0,97,0,1,32.33391189575195,33.12046813964844,33.225528717041016,32.38627243041992,32.36008834838867,30.95035743713379,0.1386831700801849,0.0430396050214767,0.6400148272514343,0.3036683201789856,0,1,1,31.399999618530277,-100.0,-100.0,121,304,621,35.0,0,0,0,0,0,0,0,0,
32,2021-11-02 14:22:01 -0600,1,1,121,0,0,0,0,0,15,85,85,0,0,0,0,0,2,67,9,0,2,0,0,97,0,1,32.28156280517578,33.225528717041016,33.01544952392578,32.491024017333984,32.491024017333984,31.028467178344727,0.1195544525980949,0.0247079208493232,0.6256682872772217,0.2415000051259994,0,1,1,31.399999618530277,-100.0,-100.0,121,304,621,35.0,0,0,0,0,0,0,0,0,
33,2021-11-02 14:22:06 -0600,1,1,122,0,0,0,0,0,15,85,85,0,0,0,0,0,2,197,9,0,2,0,0,97,0,1,32.25539016723633,33.33063507080078,33.094207763671875,32.229225158691406,32.6744499206543,30.872270584106445,0.1147722750902175,0.0486188121140003,0.6567524671554565,0.3299703001976013,0,1,1,31.399999618530277,-100.0,-100.0,121,304,621,35.0,0,0,0,0,0,0,0,0,
34,2021-11-02 14:22:11 -0600,1,1,123,0,0,0,0,0,15,85,85,0,0,0,0,0,2,107,9,0,2,0,0,97,0,1,32.307735443115234,33.251800537109375,32.884239196777344,32.4648323059082,32.51721954345703,31.05450820922852,0.1346980184316635,0.0382574275135993,0.6089307069778442,0.2478762418031692,0,1,1,31.5,-100.0,-100.0,120,304,621,35.0,0,0,0,0,0,0,0,0,
35,2021-11-02 14:22:16 -0600,1,1,124,0,0,0,0,0,15,85,85,0,0,0,0,0,2,101,9,0,2,0,0,97,0,1,32.33391189575195,33.251800537109375,33.304351806640625,32.569618225097656,32.4648323059082,31.13265037536621,0.1075990125536918,0.040648516267538,0.6439999938011169,0.1665792018175125,0,1,1,31.5,-100.0,-100.0,120,304,621,35.0,0,0,0,0,0,0,0,0,
36,2021-11-02 14:22:21 -0600,1,1,125,0,0,0,0,0,15,85,85,0,0,0,0,0,2,14,9,0,2,0,0,97,0,1,32.307735443115234,33.278076171875,33.33063507080078,32.41245651245117,32.41245651245117,31.08055305480957,0.1315099000930786,0.047821782529354,0.6145098805427551,0.1681732684373855,0,1,1,31.5,-100.0,-100.0,120,304,621,35.0,0,0,0,0,0,0,0,0,
37,2021-11-02 14:22:26 -0600,1,1,126,0,0,0,0,0,15,85,85,0,0,0,0,0,2,147,9,0,2,0,0,97,0,1,32.36008834838867,33.278076171875,33.383201599121094,32.43864440917969,32.569618225097656,31.028467178344727,0.1179603934288024,0.0263019800186157,0.6647228002548218,0.237514853477478,0,1,1,31.5,-100.0,-100.0,120,304,621,35.0,0,0,0,0,0,0,0,0,
38,2021-11-02 14:22:31 -0600,1,1,127,0,0,0,0,0,15,85,85,0,0,0,0,0,2,77,9,0,2,0,0,97,0,1,32.43864440917969,33.33063507080078,32.80554962158203,32.595821380615234,32.75310134887695,31.106599807739254,0.1251336634159088,0.0494158416986465,0.6424059271812439,0.3538811802864074,0,1,1,31.5,-100.0,-100.0,120,304,621,35.0,0,0,0,0,0,0,0,0,
39,2021-11-02 14:22:36 -0600,1,1,128,0,0,0,0,0,15,85,85,0,0,0,0,0,2,56,9,0,2,0,0,97,0,1,32.595821380615234,33.46207809448242,33.19926071166992,32.51721954345703,32.491024017333984,30.872270584106445,0.1307128667831421,0.0382574275135993,0.63523268699646,0.2725841701030731,0,1,1,31.600000381469727,-100.0,-100.0,120,304,621,35.0,0,0,0,0,0,0,0,0,
40,2021-11-02 14:22:41 -0600,1,1,129,0,0,0,0,0,15,85,85,0,0,0,0,0,2,235,9,0,2,0,0,97,0,1,32.4648323059082,33.383201599121094,33.251800537109375,32.43864440917969,32.62202835083008,31.05450820922852,0.1538267284631729,0.0629653483629226,0.6320445537567139,0.2901188135147095,0,1,1,31.600000381469727,-100.0,-100.0,120,304,621,35.0,0,0,0,0,0,0,0,0,
41,2021-11-02 14:22:46 -0600,1,1,130,0,0,0,0,0,15,85,85,0,0,0,0,0,2,46,9,0,2,0,0,97,0,1,32.4648323059082,33.46207809448242,33.067955017089844,32.569618225097656,32.6744499206543,31.106599807739254,0.1315099000930786,0.0374603942036628,0.6304504871368408,0.2614257335662842,0,1,1,31.600000381469727,-100.0,-100.0,120,304,621,35.0,0,0,0,0,0,0,0,0,
42,2021-11-02 14:22:51 -0600,1,1,131,0,0,0,0,0,15,85,85,0,0,0,0,0,2,163,9,0,2,0,0,97,0,1,32.4648323059082,33.17299270629883,33.540977478027344,32.41245651245117,32.64823532104492,31.106599807739254,0.1171633675694465,0.0518069304525852,0.6376237869262695,0.2199801951646804,0,1,1,31.600000381469727,-100.0,-100.0,120,304,621,35.0,0,0,0,0,0,0,0,0,
43,2021-11-02 14:22:56 -0600,1,1,132,0,0,0,0,0,15,85,85,0,0,0,0,0,2,253,9,0,2,0,0,97,0,1,32.43864440917969,33.43578338623047,33.304351806640625,32.75310134887695,32.72687911987305,31.18475914001465,0.1203514859080314,0.0510099008679389,0.6710990071296692,0.2685990035533905,0,1,1,31.600000381469727,-100.0,-100.0,120,304,621,35.0,0,0,0,0,0,0,0,0,
44,2021-11-02 14:23:01 -0600,1,1,133,0,0,0,0,0,15,85,85,0,0,0,0,0,2,202,9,0,2,0,0,97,0,1,32.543418884277344,33.383201599121094,33.225528717041016,32.6744499206543,32.6744499206543,31.236879348754883,0.1075990125536918,0.0541980192065238,0.6424059271812439,0.2016485184431076,0,1,1,31.600000381469727,-100.0,-100.0,120,304,621,35.0,0,0,0,0,0,0,0,0,
45,2021-11-02 14:23:06 -0600,1,1,134,0,0,0,0,0,15,85,85,0,0,0,0,0,2,175,9,0,2,0,0,97,0,1,32.543418884277344,33.46207809448242,33.33063507080078,32.36008834838867,32.72687911987305,30.82022857666016,0.1235396042466163,0.0334752462804317,0.6639257669448853,0.3100445568561554,0,1,1,31.700000762939453,-100.0,-100.0,120,304,621,35.0,0,0,0,0,0,0,0,0,
46,2021-11-02 14:23:11 -0600,1,1,135,0,0,0,0,0,15,85,85,0,0,0,0,0,2,31,9,0,2,0,0,97,0,1,32.543418884277344,33.540977478027344,33.304351806640625,32.64823532104492,32.72687911987305,31.262943267822266,0.1099900975823402,0.0350693054497242,0.6424059271812439,0.3961237668991089,0,1,1,31.700000762939453,-100.0,-100.0,120,304,621,35.0,0,0,0,0,0,0,0,0,
47,2021-11-02 14:23:16 -0600,1,1,136,0,0,0,0,0,15,85,85,0,0,0,0,0,2,4,9,0,2,0,0,97,0,1,32.491024017333984,33.51467514038086,33.43578338623047,32.64823532104492,32.8317756652832,31.13265037536621,0.1275247484445572,0.0629653483629226,0.66631680727005,0.2351237684488296,0,1,1,31.700000762939453,-100.0,-100.0,120,304,621,35.0,0,0,0,0,0,0,0,0,
48,2021-11-02 14:23:21 -0600,1,1,137,0,0,0,0,0,15,85,85,0,0,0,0,0,2,100,9,0,2,0,0,97,0,1,32.64823532104492,33.540977478027344,33.619903564453125,32.77932357788086,32.85800552368164,31.18475914001465,0.1251336634159088,0.0438366346061229,0.63523268699646,0.2685990035533905,0,1,1,31.700000762939453,-100.0,-100.0,120,304,621,35.0,0,0,0,0,0,0,0,0,
49,2021-11-02 14:23:27 -0600,1,1,138,0,0,0,0,0,15,85,85,0,0,0,0,0,2,126,9,0,2,0,0,97,0,1,32.569618225097656,33.619903564453125,33.225528717041016,32.64823532104492,32.77932357788086,31.34115028381348,0.1243366301059722,0.0326782166957855,0.590599000453949,0.2646138668060303,0,1,1,31.700000762939453,-100.0,-100.0,120,304,621,36.0,0,0,0,0,0,0,0,0,
50,2021-11-02 14:23:32 -0600,1,1,139,0,0,0,0,0,15,85,85,0,0,0,0,0,2,102,9,0,2,0,0,97,0,1,32.62202835083008,33.48837661743164,33.43578338623047,32.75310134887695,32.75310134887695,31.31507873535156,0.1068019792437553,0.0382574275135993,0.6416088938713074,0.3299703001976013,0,1,1,31.700000762939453,-100.0,-100.0,120,304,621,36.0,0,0,0,0,0,0,0,0,
51,2021-11-02 14:23:37 -0600,1,1,140,0,0,0,0,0,15,85,85,0,0,0,0,0,2,130,9,0,2,0,0,97,0,1,32.62202835083008,33.6988525390625,33.35691833496094,32.75310134887695,32.8317756652832,31.210817337036133,0.1243366301059722,0.0215198025107383,0.6487821936607361,0.2885247468948364,0,1,1,31.799999237060547,-100.0,-100.0,120,304,621,36.0,0,0,0,0,0,0,0,0,
52,2021-11-02 14:23:42 -0600,1,1,141,0,0,0,0,0,15,85,85,0,0,0,0,0,2,217,9,0,2,0,0,97,0,1,32.72687911987305,33.6988525390625,33.33063507080078,32.91047668457031,32.70066452026367,31.31507873535156,0.1155693084001541,0.0223168320953845,0.6567524671554565,0.3443168401718139,0,1,1,31.799999237060547,-100.0,-100.0,120,304,621,36.0,0,0,0,0,0,0,0,0,
53,2021-11-02 14:23:46 -0600,1,1,142,0,0,0,0,0,15,85,85,0,0,0,0,0,2,62,9,0,2,0,0,97,0,1,32.72687911987305,33.67253112792969,33.46207809448242,32.72687911987305,32.96295928955078,31.262943267822266,0.1251336634159088,0.0270990096032619,0.6161039471626282,0.3411287069320678,0,1,1,31.799999237060547,-100.0,-100.0,120,304,621,36.0,0,0,0,0,0,0,0,0,
54,2021-11-02 14:23:51 -0600,1,1,143,0,0,0,0,0,15,85,85,0,0,0,0,0,2,107,9,0,2,0,0,97,0,1,32.64823532104492,33.67253112792969,33.46207809448242,32.96295928955078,32.8317756652832,31.367225646972656,0.1083960384130477,0.0454306937754154,0.636826753616333,0.2941039502620697,0,1,1,31.799999237060547,-100.0,-100.0,120,304,621,36.0,0,0,0,0,0,0,0,0,
55,2021-11-02 14:23:56 -0600,1,1,144,0,0,0,0,0,15,85,85,0,0,0,0,0,2,115,9,0,2,0,0,97,0,1,32.62202835083008,33.646217346191406,33.72517395019531,32.91047668457031,32.569618225097656,31.31507873535156,0.1394802033901214,0.0263019800186157,0.6400148272514343,0.2885247468948364,0,1,1,31.799999237060547,-100.0,-100.0,120,304,621,36.0,0,0,0,0,0,0,0,0,
56,2021-11-02 14:24:01 -0600,1,1,145,0,0,0,0,0,15,85,85,0,0,0,0,0,2,120,9,0,2,0,0,97,0,1,32.64823532104492,33.646217346191406,33.540977478027344,32.77932357788086,33.19926071166992,31.34115028381348,0.1530297100543975,0.0326782166957855,0.654361367225647,0.2359207868576049,0,1,1,31.799999237060547,-100.0,-100.0,120,304,621,36.0,0,0,0,0,0,0,0,0,
57,2021-11-02 14:24:06 -0600,1,1,146,0,0,0,0,0,15,85,85,0,0,0,0,0,2,94,9,0,2,0,0,97,0,1,32.569618225097656,33.72517395019531,33.51467514038086,32.8317756652832,32.884239196777344,31.28900909423828,0.1354950517416,0.0358663350343704,0.6400148272514343,0.366633653640747,0,1,1,31.899999618530277,-100.0,-100.0,120,304,621,36.0,0,0,0,0,0,0,0,0,
58,2021-11-02 14:24:11 -0600,1,1,147,0,0,0,0,0,15,85,85,0,0,0,0,0,2,167,9,0,2,0,0,97,0,1,32.75310134887695,33.67253112792969,33.540977478027344,32.884239196777344,32.96295928955078,31.4715518951416,0.1458564400672912,0.0231138616800308,0.63523268699646,0.5116930603981018,0,1,1,31.899999618530277,-100.0,-100.0,120,304,621,36.0,0,0,0,0,0,0,0,0,
59,2021-11-02 14:24:16 -0600,1,1,148,0,0,0,0,0,15,85,85,0,0,0,0,0,2,146,9,0,2,0,0,97,0,1,32.64823532104492,33.593589782714844,33.48837661743164,32.8317756652832,32.93671798706055,31.367225646972656,0.1466534584760666,0.0502128712832927,0.647188127040863,0.1602029651403427,0,1,1,31.899999618530277,-100.0,-100.0,120,304,621,36.0,0,0,0,0,0,0,0,0,
60,2021-11-02 14:24:21 -0600,1,1,149,0,0,0,0,0,15,85,85,0,0,0,0,0,2,71,9,0,2,0,0,97,0,1,32.77932357788086,33.80415725708008,33.6988525390625,32.91047668457031,32.98920440673828,31.367225646972656,0.1362920850515365,0.0430396050214767,0.6655197739601135,0.3363465368747711,0,1,1,31.899999618530277,-100.0,-100.0,120,304,621,36.0,0,0,0,0,0,0,0,0,
61,2021-11-02 14:25:10 -0600,1,1,0,0,0,0,0,0,0,85,0,0,0,0,0,0,2,218,9,0,2,0,0,65,0,1,33.04169845581055,34.014896392822266,33.43578338623047,32.884239196777344,33.251800537109375,31.680334091186523,0.1291188150644302,0.0278960391879081,0.0023910892195999,0.2072277218103408,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,
62,2021-11-02 14:25:15 -0600,1,1,1,0,0,0,0,0,0,85,0,0,0,0,0,0,2,93,9,0,2,0,0,65,0,1,32.884239196777344,33.88316345214844,33.593589782714844,33.01544952392578,33.304351806640625,31.523731231689453,0.1243366301059722,0.0247079208493232,0.0023910892195999,0.2917128801345825,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,
63,2021-11-02 14:25:20 -0600,1,1,2,0,0,0,0,0,0,85,0,0,0,0,0,0,2,195,9,0,2,0,0,65,0,1,33.01544952392578,34.04125213623047,33.593589782714844,32.98920440673828,33.225528717041016,31.706445693969727,0.1546237617731094,0.0573861375451087,0.0031881188042461,0.3658366203308105,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,
64,2021-11-02 14:25:25 -0600,1,1,3,0,0,0,0,0,0,85,0,0,0,0,0,0,2,166,9,0,2,0,0,65,0,1,32.96295928955078,33.80415725708008,33.567283630371094,33.146728515625,33.19926071166992,31.941560745239254,0.1378861367702484,0.0446336641907691,0.0031881188042461,0.2231683135032653,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,
65,2021-11-02 14:25:30 -0600,1,1,4,0,0,0,0,0,0,85,0,0,0,0,0,0,2,141,9,0,2,0,0,65,0,1,32.96295928955078,33.67253112792969,33.593589782714844,32.96295928955078,33.35691833496094,31.706445693969727,0.1402772217988968,0.0526039600372314,0.0023910892195999,0.356272280216217,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,
